,Gender,Listed_Date,Ranking,Name,Brand,Price,Url,Material_1,Material_2,Material_3,Feature_1,Feature_2,Feature_3,Feature_4,Material_4,Feature_5,Feature_6,Material_5,Feature_7,Material_6,Feature_8,Feature_9
3770,women,2019-09-22,74,Cadmus Womens Leggings Capris High-Waist Yoga Pants w Side Pockets,cadmus,23.84,https://www.amazon.com/Cadmus-Womens-Leggings-High-Waist-Pockets/dp/B07KQ1CZY1,Spandex 11~20%,all/any Spandex,Cotton Blended,提升運動效能設計,涼爽透氣,人體工學舒適設計,四面彈,Polyester Blended,溼度管理,保暖禦寒,,單向導溼快乾,,舒適平滑縫合,
3771,women,2019-09-22,75,90 Degree By Reflex High Waist Tummy Control Fleece Lined Leggings Women,90degreebyreflex,22.99,https://www.amazon.com/90-Degree-Reflex-Fleece-Leggings/dp/B016XKDUP2,all/any Spandex,Spandex <= 10%,Spandex 11~20%,刷毛布,保暖禦寒,羽絨,提升運動效能設計,Polyester Blended,Athleisure,反光功能,,舒適伸展,,,
3772,women,2019-09-22,76,RURING Women's High Waist Yoga Pants Tummy Control Workout Running 4 Way Stretch Yoga Leggings,ruring,15.99,https://www.amazon.com/RURING-Control-Workout-Running-Leggings/dp/B077TMTFRP,Polyamide(Nylon) Blended,,,四面彈,涼爽透氣,單向導溼快乾,,,,,,,,,
3773,women,2019-09-22,77,RUNNING GIRL Women Butt Lift Seamless Yoga Leggings High Waisted Tummy Control Workout Leggings Compression Skinny Tights,runninggirl,19.49,https://www.amazon.com/RUNNING-GIRL-Seamless-Leggings-Compression/dp/B07SG37CS5,,,,舒適伸展,一體成型,涼爽透氣,單向導溼快乾,,四面彈,提升運動效能設計,,,,,
3774,women,2019-09-22,78,HURMES Women's High Waist Seamless Leggings Slimming Tummy Control Yoga Pants Stretchy Compression Workout Tights,hurmes,13.99,https://www.amazon.com/HURMES-Seamless-Leggings-Slimming-Compression/dp/B07SQV92PM,Polyamide(Nylon) Blended,all/any Spandex,,提升運動效能設計,結構性透氣,涼爽透氣,一體成型,,單向導溼快乾,舒適平滑縫合,,舒適伸展,,,
3775,women,2019-09-22,79,adidas Women's Athletics Essential Linear Tights,adidas,62.155,https://www.amazon.com/adidas-Womens-Athletics-Essential-Linear/dp/B01HPMT8JE,all/any Spandex,Cotton Blended,Spandex <= 10%,舒適伸展,,,,,,,,,,,
3776,women,2019-09-22,80,Neleus Women's Yoga Pants Tummy Control High Waist Workout Leggings with 2 Pocket,neleus,28.91,https://www.amazon.com/Neleus-Womens-Control-Workout-Leggings/dp/B07W4JQBYV,Polyester Blended,all/any Spandex,Spandex 11~20%,蒸發性涼感,四面彈,涼爽透氣,單向導溼快乾,,,,,,,,
3777,women,2019-09-22,81,FITTIN Women's Workout Leggings Capris With Pocket - Yoga Pants For Running Sports Fitness Gym,fittin,23.49,https://www.amazon.com/FITTIN-Womens-Workout-Leggings-Capris/dp/B077KSCW6G,Polyester Blended,Spandex <= 10%,all/any Spandex,四面彈,單向導溼快乾,,,,,,,,,,
3778,women,2019-09-22,82,TSLA Yoga 17 Inches Capri Mid-Waist Pants w Hidden Pocket,tesla,11.48,https://www.amazon.com/TSLA-Inches-Mid-Waist-Hidden-Pocket/dp/B07MR72N5B,all/any Spandex,Polyester Blended,,涼爽透氣,單向導溼快乾,,,,,,,,,,
3779,women,2019-09-22,83,"ANIVIVO Skirted Tennis Legging for Women, Skirted Capri Leggings Tennis Pants for Women& Sports Capri Skirted Leggings",anivivo,19.48,https://www.amazon.com/ANIVIVO-Skirted-Tennis-Legging-Leggings/dp/B07H4PDG48,Polyester Blended,Spandex <= 10%,all/any Spandex,提升運動效能設計,,,,,,,,,,,
3780,women,2019-09-22,84,"Bamans Yoga Dress Pants,?Tummy Control Workout Leggings for Women, Office Strechy Skinny Pants",bamans,17.49,https://www.amazon.com/Bamans-Control-Workout-Leggings-Strechy/dp/B071HQX9KB,Spandex 11~20%,all/any Spandex,Polyester Blended,,,,,,,,,,,,
3781,women,2019-09-22,85,Edeey Women High Waist Yoga Leggings 2 POCKETS Workout Pants with Safe Night Reflector Tummy Control,edeey,18.82,https://www.amazon.com/Edeey-Leggings-POCKETS-Workout-Reflector/dp/B07N1LXDP5,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,涼爽透氣,四面彈,單向導溼快乾,抗菌功能,,舒適平滑縫合,舒適伸展,,,,,
3782,women,2019-09-22,86,NORMOV Hollow Compression Leggings for Women-Gym Athletic Workout Tights,normov,17.49,https://www.amazon.com/NORMOV-Compression-Leggings-Women-Gym-Athletic/dp/B07QK5217M,Polyester Blended,Spandex 11~20%,all/any Spandex,提升運動效能設計,涼爽透氣,一體成型,單向導溼快乾,,舒適伸展,,,,,,
3783,women,2019-09-22,87,"IUGA High Waist Yoga Leggings for Women Workout Leggings with Inner Pocket, Soft Basic Leggings for Everyday",iuga,10.45,https://www.amazon.com/IUGA-Leggings-See-through-Workout-Everyday/dp/B07SRTF72L,all/any Spandex,Polyester Blended,,四面彈,提升運動效能設計,舒適伸展,涼爽透氣,,單向導溼快乾,Athleisure,,,,,
3784,women,2019-09-22,88,DOVPOD Printed Yoga Pants High Waist Fitness Plus Size Workout Leggings Tommy Control Capris for Women,dovpod,14.98,https://www.amazon.com/DOVPOD-Printed-Fitness-Workout-Leggings/dp/B07DRD1JSF,Polyester Blended,all/any Spandex,Spandex >= 21%,提升運動效能設計,單向導溼快乾,保暖禦寒,結構性透氣,,四面彈,3D列印,,一體成型,,,
3785,women,2019-09-22,89,Susan 18 Womens Leggings High Waisted Colorful Pattern Soft Printed Leggings for Women Full-Length Yoga Pants,susan18,7.99,https://www.amazon.com/Susan-18-Leggings-Colorful-Full-Length/dp/B07WHV5YJ8,all/any Spandex,Cotton Blended,,保暖禦寒,,,,,,,,,,,
3786,women,2019-09-22,90,SweatyRocks Women's High Waisted Cutout Ripped Skinny Leggings Yoga Active Pants,sweatyrocks,12.49,https://www.amazon.com/SweatyRocks-Womens-Waisted-Cutout-Leggings/dp/B07CSJB96J,Polyester Blended,Spandex <= 10%,all/any Spandex,,,,,,,,,,,,
3787,women,2019-09-22,91,A AGROSTE Women's Yoga Pants High Waist Scrunch Ruched Butt Lifting Workout Leggings Sport Fitness Gym Push Up Tights,aagroste,10.8,https://www.amazon.com/AGROSTE-Scrunch-Lifting-Workout-Leggings/dp/B07RYSVNTB,all/any Spandex,Polyamide(Nylon) Blended,Polyester Blended,Athleisure,單向導溼快乾,四面彈,,Spandex <= 10%,,,,,,,
3788,women,2019-09-22,92,Rocorose Women's Yoga Pants High Waist Tummy Control Power Flex Sports Leggings Activewear Tights,rocorose,16.49,https://www.amazon.com/Rocorose-Womens-Control-Leggings-Activewear/dp/B07PLBQ8VL,Polyester Blended,all/any Spandex,Spandex <= 10%,涼爽透氣,單向導溼快乾,,,,,,,,,,
3789,women,2019-09-22,93,90 Degree By Reflex High Waist Squat Proof Yoga Capri Leggings with Side Phone Pockets,90degreebyreflex,19.99,https://www.amazon.com/90-Degree-Reflex-Performance-Activewear/dp/B07BKSCVRL,Polyester Blended,all/any Spandex,Spandex 11~20%,Athleisure,反光功能,涼爽透氣,,,,,,,,,
3790,women,2019-09-22,94,MOYOOGA Womens High Waisted Impact Seamless Leggings Workout Tight Yoga Pants,moyooga,27.99,https://www.amazon.com/MOYOOGA-Waisted-Seamless-Leggings-Workout/dp/B07RVCSGX5,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,蒸發性涼感,一體成型,涼爽透氣,單向導溼快乾,Polyester Blended,舒適伸展,,,,,,
3791,women,2019-09-22,95,+MD Women’s High Waist Target Firm Control Shapewear Compression Slimming Leggings,md,22.89,https://www.amazon.com/MD-Shapewear-Compression-Slimming-Leggings/dp/B07X1HVRM2,all/any Spandex,Polyamide(Nylon) Blended,Spandex <= 10%,提升運動效能設計,一體成型,涼爽透氣,保暖禦寒,,單向導溼快乾,,,,,,
3792,women,2019-09-22,96,ESPIDOO Yoga Pants for Women High Waist Yoga Leggings Tummy Control with Pockets 4 Way Stretch Sports Leggings,espidoo,13.49,https://www.amazon.com/ESPIDOO-Leggings-Control-Pockets-Stretch/dp/B07WRPZ4VZ,Spandex >= 21%,all/any Spandex,Polyester Blended,四面彈,,,,,,,,,,,
3793,women,2019-09-22,97,"JOYSPELS Womens Athletic Shorts High Elasticity for Workout Yoga Biker Training Running Gym,High Waisted with Pocket",joyspels,13.49,https://www.amazon.com/JOYSPELS-Athletic-Elasticity-Workout-Training/dp/B07V3R5PFQ,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,涼爽透氣,人體工學舒適設計,四面彈,單向導溼快乾,,舒適伸展,,,,,,
3794,women,2019-09-22,98,A-Wintage Women's High Waist Yoga Pants Tummy Control Workout Ruched Butt Lifting Textured Booty Leggings 4 Way Tights,awintage,4.99,https://www.amazon.com/Wintage-Control-Workout-Textured-Leggings/dp/B07Q4TBV72,all/any Spandex,Polyester Blended,Spandex <= 10%,蒸發性涼感,提升運動效能設計,一體成型,涼爽透氣,,四面彈,單向導溼快乾,,Athleisure,,,
3795,women,2019-09-22,99,Dragon Fit Compression Yoga Pants with Inner Pockets in High Waist Tummy Control Power Stretch Workout Yoga Leggings,dragon,21.48,https://www.amazon.com/Dragon-Fit-Compression-Pockets-Leggings/dp/B07HQ6Z53W,Cotton Blended,all/any Spandex,Polyamide(Nylon) Blended,蒸發性涼感,涼爽透氣,單向導溼快乾,四面彈,,提升運動效能設計,,,,,,
3796,women,2019-09-22,100,TSLA Yoga 21 Inches Capri Mid-Waist Pants w Hidden Pocket,tesla,12.98,https://www.amazon.com/TSLA-Inches-Mid-Waist-Hidden-Pocket/dp/B07M9W2KD3,all/any Spandex,Polyester Blended,,涼爽透氣,單向導溼快乾,,,,,,,,,,
3797,women,2019-09-29,1,Colorfulkoala Women's High Waisted Pattern Leggings Full-Length Yoga Pants,colorfulkoala,29.99,https://www.amazon.com/Colorfulkoala-Waisted-Pattern-Leggings-Full-Length/dp/B07QS182YS,Polyester Blended,Spandex >= 21%,all/any Spandex,提升運動效能設計,,,,,,,,,,,
3798,women,2019-09-29,2,High Waisted Leggings for Women – Soft Athletic Tummy Control Pants for Running Cycling Yoga Workout - Reg & Plus Size,syrinx,20.98,https://www.amazon.com/High-Waisted-Leggings-Women-Athletic/dp/B07K22LW7D,Polyester Blended,Spandex <= 10%,Cotton Blended,舒適伸展,,,,all/any Spandex,,,,,,,
3799,women,2019-09-29,3,Homma Premium Thick High Waist Tummy Compression Slimming Leggings,homma,19.5,https://www.amazon.com/Homma-Premium-Compression-Slimming-Leggings/dp/B0716Z6D2W,Polyamide(Nylon) Blended,Spandex 11~20%,all/any Spandex,單向導溼快乾,蒸發性涼感,提升運動效能設計,涼爽透氣,,四面彈,一體成型,,,,,
3800,women,2019-09-29,4,90 Degree By Reflex High Waist Power Flex Tummy Control Leggings,90degreebyreflex,39.99,https://www.amazon.com/90-Degree-Reflex-Control-Leggings/dp/B07C2PFHRX,Polyester Blended,Polyamide(Nylon) Blended,all/any Spandex,單向導溼快乾,提升運動效能設計,四面彈,Athleisure,Spandex 11~20%,舒適伸展,,,,,,
3801,women,2019-09-29,5,SEASUM Women's High Waist Yoga Pants Tummy Control Slimming Booty Leggings Workout Running Butt Lift Tights,seasum,11.5,https://www.amazon.com/SEASUM-Control-Slimming-Leggings-Workout/dp/B07F6LSC77,Polyester Blended,all/any Spandex,Acrylic Blended,蒸發性涼感,一體成型,單向導溼快乾,羽絨,,涼爽透氣,提升運動效能設計,,,,,
3802,women,2019-09-29,6,90 Degree By Reflex Womens Power Flex Yoga Pants,90degreebyreflex,22.49,https://www.amazon.com/90-Degree-Reflex-Womens-Power/dp/B076FKSJH1,Polyester Blended,Polyamide(Nylon) Blended,Spandex 11~20%,,,,,all/any Spandex,,,,,,,
3803,women,2019-09-29,7,90 Degree By Reflex – High Waist Tummy Control Shapewear – Power Flex Capri,90degreebyreflex,35.99,https://www.amazon.com/90-Degree-Reflex-Control-Shapewear/dp/B00Q41NPEW,all/any Spandex,Spandex 11~20%,Polyamide(Nylon) Blended,四面彈,單向導溼快乾,提升運動效能設計,Athleisure,Polyester Blended,舒適伸展,,,,,,
3804,women,2019-09-29,8,TSLA Yoga Pants High-Waist Tummy Control w Hidden Pocket FYP52 / FYP54 / FYP56 / FYP42,tesla,14.98,https://www.amazon.com/TSLA-High-Waist-Control-Hidden-Pocket/dp/B07MNVR3QK,all/any Spandex,Polyester Blended,,涼爽透氣,單向導溼快乾,,,,,,,,,,
3805,women,2019-09-29,9,CRZ YOGA Women's Naked Feeling High Waist Tight Yoga Pants Workout Leggings-25 Inches,crzyoga,25,https://www.amazon.com/CRZ-YOGA-Feeling-Workout-Leggings-25/dp/B07DCS3DV2,Polyamide(Nylon) Blended,all/any Spandex,Spandex >= 21%,,,,,,,,,,,,
3806,women,2019-09-29,10,Ewedoos Yoga Pants with Pockets for Women Ultra Soft Leggings with Pockets High Waist Workout Pants,ewedoos,14.96,https://www.amazon.com/Ewedoos-Pants-Pockets-Leggings-Workout/dp/B07S6KD7FS,,,,Athleisure,,,,,,,,,,,
3807,women,2019-09-29,11,Baleaf Women's High Waist Yoga Pants Inner Pocket Non See-Through Fabric,baleaf,21.49,https://www.amazon.com/Baleaf-Womens-Pocket-See-Through-Fabric/dp/B078XS1SWD,Spandex 11~20%,Polyamide(Nylon) Blended,all/any Spandex,舒適伸展,舒適平滑縫合,涼爽透氣,單向導溼快乾,Cotton Blended,,,Polyester Blended,,,,
3808,women,2019-09-29,12,"THE GYM PEOPLE Thick High Waist Yoga Pants with Pockets, Tummy Control Workout Running Yoga Leggings for Women",thegympeople,20.99,https://www.amazon.com/GYM-PEOPLE-Pockets-Control-Leggings/dp/B07HQCCDFC,Cotton Blended,Polyamide(Nylon) Blended,Polyester Blended,蒸發性涼感,四面彈,單向導溼快乾,涼爽透氣,,舒適平滑縫合,提升運動效能設計,,舒適伸展,,,
3809,women,2019-09-29,13,"Lingswallow High Waist Yoga Pants - Yoga Pants with Pockets Tummy Control, 4 Ways Stretch Workout Running Yoga Leggings",lingswallow,12.99,https://www.amazon.com/Lingswallow-High-Waist-Yoga-Pants/dp/B07Q3V2YRJ,,,,涼爽透氣,提升運動效能設計,單向導溼快乾,,,,,,,,,
3810,women,2019-09-29,14,DIBAOLONG Womens High Waist Yoga Pants Cutout Ripped Tummy Control Workout Running Yoga Skinny Leggings,dibaolong,13.49,https://www.amazon.com/DIBAOLONG-Control-Workout-Running-Leggings/dp/B07M6YJWVZ,all/any Spandex,Spandex <= 10%,Polyester Blended,涼爽透氣,四面彈,單向導溼快乾,提升運動效能設計,,,,,,,,
3811,women,2019-09-29,15,"PHISOCKAT High Waist Yoga Pants with Pockets, Tummy Control Spandex Pants, Workout 4 Way Stretch Women Yoga Leggings",phisockat,13.97,https://www.amazon.com/PHISOCKAT-Pockets-Control-Spandex-Leggings/dp/B07QCWNPR4,all/any Spandex,,,保暖禦寒,單向導溼快乾,提升運動效能設計,涼爽透氣,,四面彈,刷毛布,,舒適伸展,,,
3812,women,2019-09-29,16,Oalka Women Power Flex Yoga Pants Workout Running Leggings,oalka,14.99,https://www.amazon.com/Oalka-Women-Workout-Running-Leggings/dp/B07BT2X2NQ,Polyester Blended,all/any Spandex,Spandex 11~20%,,,,,Polyamide(Nylon) Blended,,,,,,,
3813,women,2019-09-29,17,Neleus High Waist Running Workout Leggings for Yoga with Pockets 1 2 Pack,neleus,22.12,https://www.amazon.com/Neleus-Running-Workout-Leggings-Pockets/dp/B0775ZKT7N,Polyester Blended,Spandex 11~20%,all/any Spandex,四面彈,舒適平滑縫合,,,,,,,,,,
3814,women,2019-09-29,18,"Fengbay 2 Pack High Waist Yoga Pants, Pocket Yoga Pants Tummy Control Workout Running 4 Way Stretch Yoga Leggings",fengbay,24.49,https://www.amazon.com/Fengbay-Control-Workout-Running-Leggings/dp/B07RF944N6,,,,保暖禦寒,單向導溼快乾,提升運動效能設計,四面彈,,舒適伸展,,,,,,
3815,women,2019-09-29,19,UURUN High Waist Yoga Pants Workout Running Leggings with Pockets - Non-See-Through Fabric,uurun,15.05,https://www.amazon.com/UURUN-Workout-Running-Leggings-Pockets/dp/B07RJFPXG6,,,,舒適伸展,涼爽透氣,單向導溼快乾,四面彈,,提升運動效能設計,,,,,,
3816,women,2019-09-29,20,TNNZEET High Waisted Leggings for Women Girl Athletic Plus Size Yoga Pants Tummy Control Full Length Tight Elastic,tnnzeet,20.99,https://www.amazon.com/TNNZEET-Waisted-Leggings-Athletic-Control/dp/B07W3SK8FB,all/any Spandex,Polyester Blended,Spandex <= 10%,提升運動效能設計,,,,,,,,,,,
3817,women,2019-09-29,21,Yogalicious High Waist Ultra Soft Lightweight Leggings -? High Rise Yoga Pants,yogalicious,40.99,https://www.amazon.com/Yogalicious-Waist-Ultra-Lightweight-Leggings/dp/B07GQ6GKRH,all/any Spandex,Spandex 11~20%,Polyester Blended,四面彈,反光功能,單向導溼快乾,,,,,,,,,
3818,women,2019-09-29,22,"HKJIEVSHOP High Waist Yoga Pants, Pocket Yoga Pants Tummy Control Workout Pants 4 Way Stretch Pocket Leggings",hkjievshop,9.99,https://www.amazon.com/HKJIEVSHOP-Control-Workout-Stretch-Leggings/dp/B07R598BZ5,Polyester Blended,,,舒適伸展,保暖禦寒,單向導溼快乾,四面彈,,提升運動效能設計,,,,,,
3819,women,2019-09-29,23,"CompressionZ High Waisted Women's Leggings - Smart, Flexible Compression for Yoga, Running, Fitness & Everyday Wear",compressionz,27.43,https://www.amazon.com/CompressionZ-High-Waisted-Womens-Leggings/dp/B015QOIFLK,,,,提升運動效能設計,單向導溼快乾,,,,,,,,,,
3820,women,2019-09-29,24,Dragon Fit Compression Yoga Pants Power Stretch Workout Leggings High Waist Tummy Control,dragon,25.48,https://www.amazon.com/Dragon-Fit-Compression-Stretch-Leggings/dp/B07DL1BKW5,Cotton Blended,all/any Spandex,Polyamide(Nylon) Blended,提升運動效能設計,涼爽透氣,四面彈,單向導溼快乾,,,,,,,,
3821,women,2019-09-29,25,Aoxjox Women's High Waist Workout Gym?Vital Seamless Leggings Yoga Pants,aoxjox,28.49,https://www.amazon.com/Aoxjox-Workout-Gym-Vital-Seamless-Leggings/dp/B07TMQX9Y4,all/any Spandex,Spandex <= 10%,Polyamide(Nylon) Blended,涼爽透氣,一體成型,單向導溼快乾,,Polyester Blended,,,,,,,
3822,women,2019-09-29,26,Under Armour Women's Cold Gear Authentic Pants,underarmour,67.37,https://www.amazon.com/Under-Armour-Womens-Authentic-Pants/dp/B018HQO09K,,,,保暖禦寒,單向導溼快乾,,,,,,,,,,
3823,women,2019-09-29,27,A AGROSTE Women's High Waist Yoga Pants Tummy Control Workout Ruched Butt Lifting Stretchy Leggings Textured Booty Tights,aagroste,10.8,https://www.amazon.com/AGROSTE-Control-Stretchy-Leggings-Textured/dp/B07QFTHGVV,all/any Spandex,Spandex <= 10%,Polyamide(Nylon) Blended,Athleisure,四面彈,單向導溼快乾,,,,,,,,,
3824,women,2019-09-29,28,QYQ High Waisted Leggings with Pockets - Workout Leggings for Women Stretch Power Flex Yoga Pants - Full&Capri,qyq,20.49,https://www.amazon.com/QYQ-High-Waisted-Leggings-Pockets/dp/B07W66LX62,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,涼爽透氣,,,,,,,,,,
3825,women,2019-09-29,29,ODODOS High Waist Out Pocket Printed Yoga Capris Pants Tummy Control Workout Running 4 Way Stretch Yoga Capris Leggings,ododos,19.98,https://www.amazon.com/ODODOS-Printed-Control-Workout-Leggings/dp/B07DBXNGYG,all/any Spandex,Spandex 11~20%,Polyamide(Nylon) Blended,單向導溼快乾,四面彈,抗菌功能,,,,,,,,,
3826,women,2019-09-29,30,"Persit Women's Premium Yoga Pants with Pockets, Non See-Through Tummy Control 4 Way Stretch High Waist Leggings",persit,18.45,https://www.amazon.com/Persit-Premium-Pockets-See-Through-Leggings/dp/B07JNN4DMC,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,結構性透氣,四面彈,舒適伸展,單向導溼快乾,,涼爽透氣,,,,,,
3827,women,2019-09-29,31,SEASUM Women Scrunch Butt Yoga Pants Leggings High Waist Waistband Workout Sport Fitness Gym Tights Push Up,seasum,9,https://www.amazon.com/SEASUM-Scrunch-Leggings-Waistband-Workout/dp/B07C84MLX6,all/any Spandex,Polyester Blended,Spandex <= 10%,一體成型,結構性透氣,羽絨,保暖禦寒,,單向導溼快乾,,,,,,
3828,women,2019-09-29,32,"HLTPRO High Waist Yoga Pants for Women - Non See Through Tummy Control Yoga Leggings with Pockets for Workout, Running",hltpro,20.99,https://www.amazon.com/HLTPRO-High-Waist-Pants-Women/dp/B07RTXMK9N,Polyester Blended,Spandex <= 10%,all/any Spandex,一體成型,涼爽透氣,單向導溼快乾,,,,,,,,,
3829,women,2019-09-29,33,HOFI High Waist Yoga Pants for Women Side & Inner Pockets with Tummy Control Sports Leggings,hofi,16.99,https://www.amazon.com/HOFI-Pockets-Control-Sports-Leggings/dp/B07SD3WK7B,Spandex >= 21%,all/any Spandex,Polyester Blended,蒸發性涼感,涼爽透氣,單向導溼快乾,,,,,,,,,
3830,women,2019-09-29,34,Neleus Women's Yoga Capris Tummy Control High Waist Workout Pants,neleus,28.02,https://www.amazon.com/Neleus-Womens-Capris-Control-Workout/dp/B07P7KJBST,Polyester Blended,all/any Spandex,Spandex 11~20%,蒸發性涼感,單向導溼快乾,,,,,,,,,,
3831,women,2019-09-29,35,"IUGA High Waist Yoga Leggings for Women Workout Leggings with Inner Pocket, Soft Basic Leggings for Everyday",iuga,10.45,https://www.amazon.com/IUGA-Leggings-See-through-Workout-Everyday/dp/B07SRTF72L,all/any Spandex,Polyester Blended,,四面彈,提升運動效能設計,舒適伸展,涼爽透氣,,單向導溼快乾,Athleisure,,,,,
